   DATE        X           sigma      Y         sigma 
58905.2200      0.314      0.030      0.014      0.028 
58907.2690      0.284      0.013      0.041      0.012 
58911.2060      0.308      0.018     -0.020      0.018 
58914.2730      0.328      0.013     -0.021      0.014 
58918.2090      0.206      0.012     -0.204      0.011 
58919.2320      0.183      0.031     -0.155      0.037 
58920.2560      0.124      0.020     -0.130      0.015 
58921.2650      0.286      0.012      0.010      0.011 
58925.2130      0.270      0.008      0.093      0.008 
58928.2650      0.231      0.010     -0.098      0.010 
58932.2090      0.329      0.007     -0.119      0.007 
58934.2520      0.331      0.052      0.147      0.073 
58935.2750      0.179      0.009      0.001      0.009 
58939.2150      0.303      0.008     -0.041      0.008 
58941.2530     -0.034      0.054     -0.244      0.039 
58942.2710      0.200      0.013     -0.166      0.013 
58946.2070      0.223      0.008     -0.112      0.007 
58948.2720      0.092      0.011     -0.106      0.009 
58954.2140      0.194      0.007     -0.018      0.007 
58956.2680      0.243      0.009     -0.066      0.010 
58960.2150      0.186      0.008      0.091      0.008 
58961.2280      0.173      0.021      0.000      0.018 
58962.2710      0.217      0.010     -0.079      0.009 
58967.2150      0.144      0.017     -0.087      0.020 
58969.2730      0.144      0.014     -0.033      0.014 
58974.2080      0.225      0.007     -0.140      0.007 
58976.2470      0.120      0.047     -0.260      0.051 
58977.2760      0.183      0.010     -0.213      0.010 
58981.2100      0.090      0.010     -0.073      0.008 
58982.2260      0.508      0.050      0.020      0.058 
58984.2710      0.212      0.011     -0.102      0.010 
58988.2090      0.106      0.006     -0.114      0.006 
58989.2310      0.149      0.014     -0.147      0.013 
58991.2760      0.128      0.013     -0.073      0.015 
58995.2020      0.209      0.017     -0.144      0.016 
58996.2040      0.043      0.009     -0.048      0.008 
58998.2720      0.205      0.012     -0.219      0.012 
59003.2110      0.039      0.011     -0.140      0.011 
59005.2720      0.099      0.011     -0.141      0.012 
59009.2140      0.077      0.008     -0.116      0.009 
59010.2240      0.320      0.016     -0.096      0.020 
59011.2810      0.052      0.019     -0.078      0.021 
59016.1990      0.417      0.022      0.154      0.022 
59019.2680      0.167      0.014     -0.117      0.015 
59023.2100      0.140      0.009     -0.114      0.009 
59024.2230      0.142      0.028     -0.008      0.034 
59025.2490      0.194      0.014     -0.192      0.014 
59026.2680      0.233      0.012     -0.118      0.013 
59030.2110      0.132      0.008     -0.142      0.008 
59032.2690      0.079      0.012     -0.127      0.012 
59037.2130      0.200      0.009     -0.217      0.008 
59038.2300      0.055      0.008     -0.197      0.009 
59039.2530      0.178      0.007     -0.241      0.007 
59040.2700      0.087      0.010     -0.133      0.011 
59044.2140      0.127      0.008     -0.153      0.008 
59045.2290      0.218      0.019     -0.018      0.023 
59047.2700      0.134      0.012     -0.141      0.010 
59051.2170      0.205      0.007     -0.154      0.007 
59054.2750      0.087      0.011     -0.137      0.012 
59058.1990      0.171      0.012     -0.084      0.015 
59059.2250      0.278      0.041      0.118      0.051 
59061.2690      0.087      0.015     -0.089      0.019 
59065.2150      0.092      0.019      0.032      0.022 
59068.2540      0.091      0.010     -0.081      0.009 
59073.2070      0.232      0.017     -0.065      0.022 
59074.2520      0.230      0.036     -0.175      0.034 
59075.2720      0.131      0.011     -0.123      0.011 
59080.2090      0.184      0.011     -0.207      0.013 
59081.2580      0.210      0.011     -0.111      0.010 
59082.2640      0.198      0.028     -0.113      0.028 
59086.2080      0.017      0.011     -0.084      0.011 
59089.2670      0.109      0.013     -0.117      0.014 
59093.2110      0.176      0.014     -0.003      0.017 
59096.2730      0.161      0.012     -0.063      0.012 
59101.2070      0.193      0.007     -0.040      0.008 
59102.2280      0.034      0.016      0.074      0.023 
59103.2680      0.064      0.013     -0.021      0.013 
59107.2070      0.123      0.010      0.015      0.010 
59108.2280      0.048      0.031     -0.083      0.028 
59109.2490      0.176      0.067     -0.481      0.101 
59110.2730     -0.026      0.014     -0.092      0.015 
59110.8020      0.197      0.040      0.003      0.028 
59114.2080      0.077      0.018     -0.116      0.025 
59115.2320     -0.019      0.010      0.016      0.007 
59117.2670     -0.016      0.022     -0.024      0.023 
59121.2070      0.131      0.010      0.098      0.013 
59122.2310      0.046      0.032     -0.144      0.027 
59124.2680      0.165      0.015     -0.046      0.015 
59128.2060      0.073      0.009      0.017      0.009 
59131.2700      0.076      0.014      0.012      0.016 
59136.2090      0.103      0.008      0.027      0.009 
59138.2690      0.119      0.023      0.035      0.024 
59141.0220     -0.379      0.032     -0.126      0.043 
59142.2080      0.016      0.020      0.058      0.026 
59143.2540      0.160      0.034      0.133      0.042 
59145.2680      0.152      0.019      0.149      0.021 
59149.2070      0.188      0.013     -0.010      0.014 
59152.2490      0.055      0.006      0.147      0.007 
59157.2090      0.194      0.020      0.134      0.022 
59158.2280      0.025      0.051      0.128      0.061 
59159.2710      0.041      0.023      0.130      0.024 
59160.9770      0.063      0.034     -0.174      0.045 
59163.2070      0.269      0.007      0.025      0.007 
59165.2550      0.180      0.026     -0.152      0.030 
59166.2800      0.184      0.033     -0.004      0.029 
59170.2090     -0.039      0.012      0.017      0.011 
59172.2490      0.128      0.009      0.066      0.009 
59173.2710      0.106      0.021      0.060      0.020 
59177.1870      0.169      0.041     -0.187      0.027 
59178.2150      0.236      0.009      0.094      0.009 
59180.2710     -0.049      0.044      0.074      0.024 
59184.2010      0.063      0.016      0.144      0.014 
59186.2390      0.127      0.025      0.120      0.034 
59187.2690      0.077      0.025     -0.081      0.023 
59191.2160      0.261      0.026     -0.122      0.023 
59194.2490      0.068      0.006     -0.004      0.007 
59198.2120      0.059      0.013      0.086      0.011 
59201.2780     -0.015      0.021     -0.081      0.022 
59205.2070      0.234      0.017      0.038      0.016 
59206.2490      0.139      0.005     -0.054      0.005 
59212.2130      0.384      0.058      0.015      0.052 
59213.2890      0.133      0.092      0.194      0.094 
59219.2080      0.163      0.010      0.071      0.010 
59222.2590      0.113      0.005      0.028      0.005 
59226.2090      0.175      0.007      0.193      0.008 
59228.2500      0.049      0.025      0.005      0.027 
59229.2720      0.298      0.015     -0.107      0.016 
59230.5710      0.339      0.046      0.226      0.040 
59233.2020      0.210      0.012      0.199      0.014 
59236.2530      0.142      0.006      0.085      0.006 
59240.2120      0.241      0.008      0.117      0.010 
59242.2550      0.334      0.010      0.043      0.010 
59243.2830      0.349      0.016     -0.032      0.017 
59247.2070      0.102      0.008      0.001      0.008 
59250.2690      0.157      0.019      0.040      0.023 
59254.2110      0.188      0.011      0.225      0.011 
59256.2500      0.894      0.103      0.006      0.117 
59257.2880      0.237      0.020     -0.064      0.017 
59262.2150      0.218      0.013      0.204      0.016 
59264.2700      0.271      0.026      0.139      0.024 
59268.2080      0.224      0.007     -0.036      0.007 
59269.2280      0.203      0.035     -0.079      0.040 
59271.2730      0.156      0.017     -0.071      0.014 
59275.2160      0.120      0.013     -0.048      0.011 
59278.2530      0.194      0.006     -0.003      0.007 
59280.5700      0.158      0.023     -0.052      0.036 
59282.2210      0.222      0.011     -0.056      0.010 
59285.2690      0.220      0.017     -0.119      0.014 
59289.2100      0.308      0.013      0.048      0.012 
59292.2800      0.242      0.014      0.010      0.013 
59297.2090      0.277      0.012      0.117      0.012 
59298.2510      0.379      0.012     -0.082      0.010 
59299.2660      0.254      0.012      0.010      0.011 
59303.2100      0.336      0.018     -0.045      0.017 
59304.2290      0.417      0.029     -0.137      0.023 
59305.2470      0.320      0.007      0.009      0.007 
59311.2110      0.133      0.012      0.184      0.011 
59313.2710      0.263      0.012      0.009      0.012 
59317.2070      0.281      0.026      0.089      0.033 
59319.2510      0.263      0.023     -0.022      0.020 
59320.2540      0.318      0.006     -0.161      0.007 
59321.4090      0.296      0.013     -0.054      0.014 
59324.2090      0.106      0.010     -0.077      0.008 
59327.2700      0.245      0.011     -0.098      0.010 
59331.1980      0.162      0.045     -0.296      0.037 
59333.2530      0.339      0.083     -0.083      0.059 
59334.2500      0.419      0.006      0.008      0.007 
59338.2120      0.183      0.018     -0.019      0.014 
59339.2300      0.428      0.039     -0.537      0.035 
59340.2540      0.156      0.028      0.073      0.025 
59341.2640      0.155      0.016     -0.058      0.014 
59345.2140      0.146      0.015     -0.091      0.013 
59348.2480      0.459      0.009     -0.182      0.011 
59353.2120      0.226      0.007     -0.072      0.007 
59354.2560      0.280      0.009     -0.160      0.010 
59355.2700      0.250      0.015     -0.239      0.017 
59359.0640     -0.015      0.021     -0.238      0.016 
59360.2140      0.127      0.008     -0.095      0.009 
59362.2540      0.256      0.008     -0.212      0.010 
59366.2120      0.207      0.017     -0.152      0.016 
59369.2730      0.295      0.012     -0.116      0.015 
59373.2080      0.246      0.016     -0.073      0.015 
59374.2580      0.517      0.057      0.032      0.038 
59375.2520      0.121      0.009     -0.148      0.010 
59378.5070      0.129      0.027      0.130      0.020 
59380.2090      0.250      0.017     -0.120      0.014 
59383.2710      0.181      0.011     -0.218      0.012 
59387.2110      0.201      0.015     -0.097      0.016 
59389.2510      0.089      0.040     -0.229      0.041 
59390.2570      0.238      0.010     -0.147      0.011 
59394.2120      0.182      0.008     -0.174      0.009 
59397.2640      0.175      0.008     -0.114      0.010 
59402.2080      0.295      0.014     -0.130      0.013 
59403.2610      0.227      0.013     -0.277      0.014 
59404.2430      0.111      0.011      0.040      0.012 
59405.6460      0.254      0.046     -0.090      0.045 
59408.2090      0.257      0.009     -0.059      0.010 
59409.2290      0.192      0.039     -0.045      0.052 
59411.2540      0.183      0.009     -0.085      0.011 
59415.2080      0.182      0.013     -0.116      0.013 
59418.2600      0.282      0.014     -0.185      0.014 
59422.2130      0.169      0.010     -0.033      0.010 
59423.2200     -0.070      0.122      0.181      0.184 
59425.2630      0.086      0.014     -0.068      0.014 
59429.2070      0.327      0.010     -0.118      0.010 
59430.2520      0.156      0.037     -0.042      0.037 
59431.2470      0.364      0.009     -0.076      0.008 
59437.2180      0.220      0.010     -0.014      0.011 
59439.2670      0.127      0.013     -0.178      0.013 
59440.8210      0.206      0.104     -0.048      0.073 
59444.2090      0.177      0.008     -0.142      0.007 
59446.2520      0.317      0.009     -0.209      0.008 
59450.2070      0.391      0.011     -0.099      0.014 
59452.2520      0.106      0.023     -0.095      0.032 
59453.2620      0.231      0.027     -0.049      0.035 
59457.2080      0.278      0.014      0.059      0.014 
59460.2540      0.365      0.008     -0.255      0.007 
59465.2000      0.036      0.010     -0.060      0.012 
59466.2540      0.517      0.059      0.200      0.053 
59467.2590      0.248      0.012     -0.080      0.012 
