   DATE        X           sigma      Y         sigma 
52723.2040     -0.006      0.037      0.045      0.035 
52724.2290     -0.171      0.197      0.062      0.182 
52725.2460     -0.004      0.034      0.180      0.039 
52726.2710      0.075      0.039      0.053      0.045 
52730.2060     -0.002      0.036      0.036      0.036 
52733.2720      0.226      0.062     -0.102      0.066 
52737.2040      0.027      0.034      0.223      0.034 
52738.2220      0.158      0.124      0.269      0.133 
52739.3020      0.147      0.072      0.136      0.073 
52740.2710      0.051      0.050      0.036      0.051 
52744.2030      0.024      0.029      0.057      0.028 
52746.2700     -0.033      0.035     -0.088      0.041 
52751.2040      0.078      0.031      0.099      0.030 
52752.2290     -0.125      0.421      0.292      0.401 
52753.2460     -0.018      0.093     -0.061      0.094 
52754.2710      0.026      0.033      0.192      0.035 
52758.2050      0.026      0.034      0.016      0.036 
52759.2710     -0.092      0.038      0.065      0.038 
52765.2050      0.142      0.030      0.185      0.031 
52767.2460      0.214      0.019      0.045      0.019 
52768.2700     -0.057      0.042      0.087      0.044 
52772.2040      0.104      0.028      0.003      0.028 
52773.2350      0.197      0.210      0.885      0.318 
52775.2700      0.253      0.041      0.148      0.040 
52779.2070      0.074      0.039      0.239      0.043 
52780.2250      0.117      0.095      0.338      0.108 
52781.2470      0.098      0.045     -0.073      0.045 
52782.2680      0.155      0.041      0.075      0.043 
52787.2050      0.079      0.028     -0.003      0.028 
52788.2500     -0.007      0.107      0.078      0.100 
52789.2690      0.161      0.042      0.160      0.042 
52793.2050      0.205      0.028      0.248      0.029 
52796.2700      0.110      0.048     -0.096      0.047 
52800.2040      0.044      0.041      0.206      0.041 
52803.2710      0.104      0.130     -0.027      0.145 
52807.2060     -0.047      0.041     -0.066      0.043 
52809.2470      0.085      0.022     -0.124      0.024 
52814.2050      0.245      0.051     -0.127      0.052 
52817.2710      0.053      0.078      0.277      0.075 
52821.2040      0.151      0.037     -0.158      0.037 
52823.2700      0.144      0.059      0.072      0.062 
52828.2040      0.165      0.040     -0.059      0.043 
52830.2470      0.030      0.021     -0.190      0.021 
52831.2690      0.449      0.066     -0.071      0.062 
52835.2040      0.226      0.030      0.095      0.032 
52836.2230      0.165      0.076     -0.174      0.079 
52837.2460      0.060      0.042     -0.088      0.040 
52838.2690     -0.034      0.049     -0.101      0.050 
52842.2040      0.007      0.041     -0.128      0.044 
52844.2360      0.421      0.112     -0.242      0.125 
52845.2680      0.269      0.058     -0.041      0.061 
52849.2060     -0.026      0.042     -0.167      0.047 
52850.2300      0.379      0.138     -0.235      0.153 
52852.2700      0.226      0.049     -0.204      0.051 
52856.2080      0.122      0.037     -0.080      0.040 
52859.2710      0.273      0.071     -0.263      0.072 
52863.2060      0.273      0.057     -0.116      0.053 
52866.2710      0.276      0.066     -0.254      0.066 
52870.2040      0.075      0.037     -0.156      0.036 
52873.2710      0.285      0.072     -0.346      0.069 
52877.2040     -0.025      0.049     -0.215      0.052 
52878.2300      0.244      0.136     -0.057      0.151 
52879.2460      0.099      0.049     -0.166      0.049 
52880.2710      0.146      0.044     -0.279      0.049 
52885.2040      0.163      0.031     -0.040      0.031 
52886.2450     -0.486      0.200     -0.257      0.144 
52887.2710      0.148      0.048     -0.183      0.048 
52891.2040      0.090      0.033     -0.159      0.033 
52893.2450      0.078      0.039     -0.243      0.042 
52894.2690     -0.038      0.038     -0.202      0.043 
52898.2080      0.026      0.037     -0.077      0.038 
52899.2240     -0.507      0.304      0.488      0.361 
52900.2500      0.150      0.023     -0.126      0.023 
52901.2720      0.026      0.060     -0.248      0.057 
52905.2050      0.133      0.046     -0.353      0.042 
52908.2690      0.071      0.063     -0.412      0.066 
52912.2050     -0.041      0.033     -0.314      0.033 
52914.0690     -0.197      0.165     -0.193      0.163 
52915.2700     -0.045      0.054     -0.236      0.056 
52919.2040      0.221      0.041      0.039      0.042 
52921.2400     -0.100      0.109     -0.366      0.111 
52922.2700      0.010      0.045     -0.362      0.048 
52926.2040     -0.037      0.032     -0.045      0.032 
52929.2710      0.137      0.046     -0.189      0.051 
52933.2040      0.069      0.031     -0.162      0.031 
52935.2460      0.094      0.038     -0.142      0.051 
52936.2700     -0.065      0.044     -0.386      0.047 
52940.2040     -0.099      0.032     -0.126      0.034 
52941.2290      0.209      0.177     -0.198      0.156 
52943.2710      0.037      0.059     -0.297      0.062 
52947.2040      0.016      0.036     -0.207      0.039 
52948.2280     -0.221      0.170      0.092      0.177 
52949.2460     -0.084      0.067     -0.333      0.088 
52950.2710      0.003      0.035     -0.191      0.036 
52954.2270     -0.188      0.029     -0.036      0.032 
52955.2250      0.169      0.131      0.017      0.145 
52956.2380      0.061      0.088     -0.001      0.083 
52957.2680      0.062      0.053     -0.123      0.054 
52961.2050     -0.103      0.038     -0.116      0.039 
52962.2280      0.168      0.070     -0.110      0.064 
52963.2460      0.125      0.135     -0.112      0.155 
52964.2700      0.096      0.041     -0.202      0.042 
52968.2070     -0.059      0.035     -0.154      0.039 
52969.2680      0.178      0.061     -0.017      0.064 
52975.2050      0.035      0.047     -0.146      0.045 
52976.2280      0.055      0.069     -0.190      0.066 
52977.2450     -0.034      0.103     -0.464      0.099 
52978.2710      0.106      0.042     -0.050      0.048 
52983.2260     -0.025      0.028     -0.004      0.027 
52984.2500      0.202      0.071      0.212      0.073 
52985.2670      0.190      0.054     -0.237      0.054 
52989.2270      0.015      0.044     -0.088      0.042 
52990.2280     -0.043      0.131     -0.035      0.128 
52991.2510     -0.067      0.019     -0.175      0.019 
52992.2700      0.025      0.037     -0.114      0.038 
52996.2040     -0.027      0.054     -0.136      0.055 
53003.2050     -0.103      0.035     -0.056      0.037 
53010.2050     -0.012      0.037     -0.119      0.041 
53012.2500     -0.041      0.065     -0.138      0.060 
53013.2700      0.165      0.071      0.036      0.067 
53017.2050     -0.148      0.034     -0.132      0.036 
53018.2250     -0.034      0.081      0.151      0.095 
53020.2700      0.010      0.046     -0.080      0.048 
53025.2060     -0.200      0.040      0.005      0.041 
53027.2690      0.330      0.095     -0.240      0.098 
53031.2050     -0.079      0.036     -0.118      0.037 
53034.2700      0.035      0.037     -0.111      0.042 
53038.2040     -0.004      0.055     -0.086      0.066 
53040.2520      0.019      0.081     -0.175      0.082 
53041.2700      0.009      0.051     -0.253      0.053 
53045.2060     -0.067      0.044      0.010      0.040 
53046.2190     -0.274      0.208     -0.106      0.220 
53048.2700     -0.008      0.051     -0.100      0.057 
53050.5860      0.073      0.036     -0.174      0.026 
53052.2060     -0.219      0.036     -0.066      0.040 
53053.2260      0.270      0.104     -0.255      0.109 
53054.2500      0.301      0.121     -0.515      0.113 
53055.2690     -0.208      0.058     -0.052      0.059 
53059.2030     -0.019      0.046     -0.156      0.048 
53062.2700      0.192      0.048     -0.213      0.053 
53066.2060     -0.017      0.036     -0.010      0.041 
53068.2500      0.125      0.023     -0.127      0.022 
53073.2040     -0.068      0.033     -0.041      0.030 
53074.2370     -0.151      0.043     -0.159      0.045 
53076.2710     -0.197      0.045     -0.079      0.059 
53080.2040      0.177      0.046      0.103      0.044 
53082.2540     -0.177      0.085      0.094      0.082 
53083.2710     -0.203      0.075     -0.053      0.079 
53087.2070     -0.113      0.042     -0.080      0.049 
53090.2700      0.054      0.054     -0.030      0.065 
53094.2070     -0.212      0.036     -0.194      0.044 
53095.0000     -0.230      0.265      0.214      0.268 
53097.2690     -0.006      0.045     -0.110      0.047 
53101.2070     -0.119      0.035     -0.211      0.037 
53103.2700     -0.045      0.045      0.027      0.046 
53108.2050     -0.166      0.043      0.160      0.041 
53109.2450      0.014      0.033     -0.073      0.033 
53110.2540      0.019      0.076      0.106      0.083 
53111.2700     -0.013      0.056      0.235      0.056 
53115.2280      0.158      0.048      0.230      0.045 
53118.2700      0.201      0.054      0.182      0.058 
53122.2050     -0.069      0.044     -0.029      0.046 
53125.2710      0.089      0.061      0.177      0.060 
53129.2070      0.074      0.037     -0.049      0.034 
53131.2510      0.333      0.031     -0.337      0.032 
53132.2710     -0.011      0.051     -0.056      0.054 
53134.0200      0.070      0.053     -0.258      0.055 
53136.2270      0.063      0.035     -0.097      0.033 
53137.2240     -0.028      0.043     -0.146      0.043 
53138.2480      0.027      0.045      0.100      0.049 
53139.2710      0.001      0.063     -0.020      0.069 
53143.2060     -0.009      0.041      0.112      0.037 
53145.2700      0.116      0.063     -0.052      0.067 
53150.2060     -0.035      0.043      0.079      0.042 
53151.2290     -0.002      0.157     -0.327      0.191 
53152.7460      0.250      0.065      0.052      0.050 
53153.2690      0.181      0.053     -0.044      0.055 
53158.2070      0.107      0.060      0.366      0.060 
53160.2740      0.064      0.043      0.176      0.049 
53164.2050     -0.068      0.055      0.136      0.051 
53165.2300      0.074      0.132     -0.264      0.134 
53167.2700      0.044      0.087      0.049      0.093 
53171.2040      0.421      0.114      0.118      0.125 
53172.2380     -0.081      0.078      0.133      0.080 
53173.2440     -0.463      0.089     -0.041      0.090 
53174.2710     -0.056      0.055      0.084      0.060 
53178.2050      0.193      0.079      0.020      0.079 
53180.2490     -0.041      0.099     -0.054      0.098 
53181.2720      0.083      0.063     -0.230      0.062 
53185.2070      0.114      0.051      0.162      0.051 
53188.2710      0.085      0.050     -0.161      0.054 
53193.2050     -0.036      0.039     -0.200      0.038 
53194.2470      0.204      0.088      0.043      0.082 
53199.2270      0.095      0.047      0.028      0.045 
53201.2550      0.151      0.035     -0.118      0.034 
53202.2700      0.020      0.043     -0.071      0.044 
53206.2070      0.022      0.068      0.129      0.063 
53207.2260      0.050      0.093     -0.206      0.097 
53209.2740      0.092      0.185     -0.392      0.149 
53213.2090      0.169      0.058      0.021      0.063 
53215.2490      0.283      0.118      0.200      0.121 
53216.2700      0.082      0.056     -0.151      0.062 
53220.2040     -0.005      0.036     -0.126      0.033 
53223.2690      0.087      0.096     -0.077      0.108 
53227.2270      0.214      0.036      0.166      0.038 
53234.2050      0.157      0.043     -0.109      0.041 
53235.2270     -0.198      0.107     -0.292      0.108 
53236.2490      0.068      0.125      0.166      0.127 
53237.2710      0.239      0.091     -0.222      0.088 
53241.2240      0.145      0.045     -0.055      0.049 
53243.2490      0.120      0.029     -0.120      0.030 
53244.2700      0.183      0.054     -0.105      0.064 
53248.2070      0.061      0.080     -0.099      0.082 
53251.2700     -0.309      0.142     -0.004      0.136 
53256.2040     -0.059      0.058     -0.065      0.055 
53257.2560     -0.407      0.263     -0.297      0.257 
53258.2710      0.177      0.079      0.071      0.079 
53263.2240     -0.127      0.118     -0.577      0.141 
53264.2460      0.100      0.063      0.031      0.058 
53265.2700     -0.005      0.104     -0.049      0.098 
53269.2050      0.177      0.055      0.042      0.056 
53272.2700      0.102      0.119     -0.313      0.122 
53276.2050      0.006      0.051     -0.309      0.052 
53278.2450      0.148      0.060     -0.204      0.058 
