   DATE        X           sigma      Y         sigma 
58622.0050     -0.088      0.061     -0.356      0.059 
58624.2080      0.010      0.023     -0.171      0.019 
58625.2280     -0.065      0.029     -0.156      0.027 
58627.2690      0.019      0.027     -0.151      0.026 
58631.7550      0.101      0.054     -0.020      0.052 
58634.2700      0.078      0.037     -0.172      0.035 
58635.0030     -0.066      0.054     -0.175      0.065 
58638.2080      0.117      0.024     -0.130      0.022 
58639.2270     -0.107      0.078     -0.150      0.076 
58641.2700      0.004      0.032     -0.143      0.034 
58645.4120      0.031      0.055     -0.207      0.071 
58646.2080     -0.008      0.017     -0.144      0.017 
58648.2690      0.022      0.024     -0.186      0.026 
58652.2080     -0.009      0.034     -0.112      0.043 
58654.2500     -0.038      0.153     -0.306      0.166 
58655.2690      0.093      0.022     -0.237      0.024 
58659.2080      0.047      0.021     -0.177      0.023 
58660.2260      0.230      0.221     -0.184      0.271 
58661.2490      0.082      0.037     -0.187      0.037 
58662.2700      0.021      0.025     -0.192      0.026 
58666.2080      0.000      0.027     -0.283      0.028 
58669.2690     -0.034      0.027     -0.222      0.032 
58670.1010     -0.037      0.074     -0.344      0.057 
58673.2080      0.014      0.026     -0.189      0.033 
58674.2280     -0.239      0.156      0.194      0.225 
58675.2490     -0.063      0.054     -0.205      0.052 
58676.2700     -0.086      0.023     -0.032      0.030 
58677.6840      0.006      0.050     -0.240      0.059 
58680.2080     -0.068      0.023     -0.132      0.023 
58683.2700      0.078      0.026     -0.055      0.030 
58687.2080     -0.079      0.018     -0.225      0.023 
58688.2290      0.024      0.028     -0.202      0.033 
58689.2490     -0.010      0.093     -0.168      0.079 
58690.2690     -0.042      0.028     -0.132      0.034 
58694.2080     -0.065      0.018     -0.105      0.019 
58697.2690     -0.039      0.025     -0.061      0.024 
58701.2080     -0.135      0.017     -0.033      0.020 
58704.2700      0.024      0.034     -0.029      0.028 
58708.2080     -0.023      0.022      0.066      0.023 
58709.2280     -0.012      0.059      0.051      0.061 
58711.2700     -0.019      0.031     -0.018      0.026 
58712.7210      0.022      0.038     -0.023      0.060 
58715.2080     -0.015      0.042     -0.049      0.036 
58716.2280      0.278      0.554      0.277      0.875 
58718.2700     -0.085      0.036      0.132      0.036 
58722.2080     -0.052      0.023      0.035      0.027 
58723.2280      0.039      0.048      0.018      0.049 
58725.2690      0.009      0.024      0.007      0.026 
58729.2080     -0.112      0.018      0.071      0.020 
58730.2280     -0.140      0.035      0.323      0.048 
58732.2700     -0.050      0.026      0.077      0.028 
58736.2080      0.073      0.023      0.082      0.027 
58738.2510      0.095      0.049      0.072      0.054 
58739.2700     -0.054      0.030      0.056      0.030 
58743.2080      0.008      0.024      0.099      0.024 
58746.2690      0.022      0.032      0.168      0.031 
58747.0600     -0.147      0.037     -0.096      0.050 
58750.2070      0.043      0.044      0.112      0.042 
58751.2280      0.036      0.042      0.116      0.036 
58753.2690      0.140      0.032      0.106      0.027 
58757.2080     -0.042      0.042      0.057      0.043 
58758.2690     -0.034      0.050      0.152      0.047 
58764.1810     -0.068      0.077      0.084      0.098 
58765.2070      0.087      0.031      0.112      0.047 
58766.2280      0.333      1.036      0.584      1.022 
58767.2700     -0.012      0.031      0.194      0.030 
58771.2080      0.144      0.032      0.107      0.029 
58774.2700      0.097      0.023      0.180      0.021 
58778.2090      0.134      0.034      0.141      0.035 
58781.2700      0.110      0.030      0.234      0.026 
58785.2070      0.049      0.021      0.124      0.018 
58787.2690      0.054      0.027      0.221      0.025 
58792.2060      0.204      0.027      0.222      0.028 
58793.2280      0.167      0.080      0.052      0.081 
58795.1240      0.135      0.048      0.068      0.041 
58799.2070      0.060      0.049      0.138      0.043 
58802.2700      0.078      0.024      0.208      0.024 
58803.5010      0.206      0.041      0.137      0.039 
58806.2070      0.064      0.025      0.142      0.022 
58807.2280      0.181      0.017      0.126      0.017 
58808.2490     -0.249      0.181      0.610      0.141 
58809.2700      0.147      0.029      0.155      0.030 
58813.2080      0.029      0.022      0.213      0.024 
58814.2700     -0.008      0.024      0.188      0.027 
58816.0810      2.914      1.489     -1.386      1.720 
58820.2080      0.193      0.037      0.128      0.043 
58822.2490      0.478      0.604      0.860      0.762 
58823.2700      0.207      0.034      0.020      0.038 
58827.2080      0.113      0.032      0.202      0.034 
58828.2280      0.331      0.062      0.115      0.051 
58829.8990      0.142      0.036     -0.009      0.046 
58834.0830      0.507      0.059      0.338      0.045 
58835.2080      0.264      0.042      0.189      0.034 
58837.2700      0.146      0.027     -0.019      0.028 
58841.2060      0.323      0.082      0.025      0.083 
58844.2690      0.156      0.078      0.232      0.066 
58848.2080      0.377      0.087     -0.008      0.069 
58851.2690      0.358      0.068      0.081      0.058 
58856.2080      0.167      0.055      0.157      0.054 
58857.2290      0.258      0.018      0.021      0.024 
58858.2700      0.151      0.029     -0.011      0.031 
58861.9600      0.090      0.060      0.111      0.049 
58863.2260      0.054      0.083      0.014      0.081 
58864.2490      0.131      0.051      0.056      0.064 
58865.2700      0.320      0.030     -0.098      0.036 
58868.9150      0.072      0.100     -0.073      0.080 
58870.2080      0.141      0.021      0.104      0.021 
58871.9050      0.192      0.055      0.166      0.043 
58876.2080      0.339      0.022      0.094      0.025 
58877.2280      0.097      0.050      0.151      0.057 
58879.2700      0.245      0.024      0.030      0.025 
58883.2080      0.308      0.018      0.059      0.019 
58885.2490     -0.941      0.723     -1.876      0.776 
58886.2700      0.288      0.029      0.020      0.030 
58890.2080      0.162      0.024     -0.042      0.028 
58891.2280      0.293      0.069      0.018      0.044 
58892.2490      0.162      0.099     -0.057      0.162 
58893.2700      0.279      0.039      0.061      0.037 
58897.2080      0.312      0.028     -0.009      0.038 
58899.9040      0.381      0.037      0.052      0.027 
58904.2080      0.252      0.024     -0.032      0.022 
58905.2280      0.343      0.081      0.043      0.071 
58907.2700      0.307      0.031      0.056      0.030 
58911.2080      0.203      0.051      0.082      0.051 
58914.2690      0.310      0.034     -0.013      0.035 
58918.2070      0.192      0.035     -0.202      0.031 
58919.2280      0.189      0.065     -0.052      0.078 
58920.2490      0.128      0.054     -0.057      0.041 
58921.2700      0.312      0.032     -0.025      0.030 
58922.3770      0.427      0.060     -0.039      0.043 
58925.2080      0.249      0.024      0.072      0.022 
58926.2280      0.236      0.038     -0.048      0.037 
58928.2700      0.254      0.028     -0.086      0.029 
58932.2080      0.311      0.021     -0.106      0.021 
58933.2280      0.393      0.198     -0.266      0.165 
58934.2490      0.276      0.097      0.267      0.140 
58935.2700      0.147      0.027      0.018      0.026 
58939.2080      0.343      0.022     -0.052      0.021 
58941.2500      0.054      0.112     -0.317      0.080 
58942.2690      0.199      0.033     -0.134      0.031 
58942.8900      0.412      0.048      0.089      0.047 
58946.2080      0.246      0.022     -0.089      0.020 
58947.2280      0.184      0.028     -0.103      0.038 
58948.2700      0.105      0.029     -0.108      0.025 
58954.2070      0.151      0.021     -0.021      0.019 
58955.2280     -0.302      0.368      0.054      0.264 
58956.2690      0.207      0.028     -0.083      0.028 
58960.2080      0.205      0.022      0.059      0.022 
58961.2280      0.196      0.035     -0.018      0.031 
58962.2700      0.231      0.027     -0.086      0.025 
58967.2080      0.133      0.055     -0.038      0.065 
58968.2280      0.104      0.048     -0.085      0.049 
58969.2710      0.150      0.036     -0.089      0.040 
58974.2080      0.218      0.019     -0.133      0.019 
58975.2280      0.206      0.854     -1.202      0.682 
58976.2490      0.105      0.101     -0.327      0.113 
58977.2700      0.201      0.025     -0.163      0.027 
58981.2080      0.107      0.028     -0.069      0.025 
58981.9890      0.306      0.064     -0.123      0.082 
58983.2490      0.385      0.026     -0.153      0.033 
58988.2080      0.137      0.017     -0.115      0.017 
58989.2290      0.227      0.022     -0.181      0.020 
58990.2480      0.287      0.075      0.054      0.110 
58991.2700      0.146      0.034     -0.080      0.038 
58995.1870      0.190      0.045     -0.195      0.044 
58996.2080      0.073      0.026     -0.062      0.025 
58998.2690      0.228      0.032     -0.239      0.034 
59003.2080      0.032      0.030     -0.123      0.029 
59005.2700      0.099      0.028     -0.157      0.031 
59009.2080      0.114      0.025     -0.084      0.025 
59010.2280      0.318      0.041     -0.178      0.051 
59011.2690      0.061      0.044     -0.114      0.049 
59016.2080      0.362      0.069      0.067      0.069 
59017.2280      0.122      0.056     -0.055      0.071 
59019.2700      0.220      0.034     -0.117      0.039 
59023.2080      0.164      0.024     -0.111      0.023 
59024.2280      0.120      0.048     -0.038      0.057 
59025.2490      0.200      0.020     -0.179      0.019 
59026.2700      0.258      0.029     -0.126      0.033 
59030.2070      0.130      0.021     -0.137      0.021 
59031.2280     -0.426      0.097      0.226      0.186 
59032.2690      0.149      0.030     -0.193      0.030 
59037.2080      0.225      0.024     -0.248      0.022 
59038.2280      0.721      0.172     -0.467      0.162 
59039.2490      0.208      0.020     -0.255      0.019 
59040.2690      0.097      0.027     -0.118      0.030 
59044.2080      0.120      0.022     -0.172      0.021 
59045.2290      0.269      0.036     -0.077      0.042 
59046.2490      0.115      0.493      0.419      0.413 
59047.2700      0.192      0.033     -0.178      0.028 
59051.2080      0.214      0.018     -0.136      0.020 
59052.2280      1.321      0.684     -1.202      0.996 
59053.2490      0.129      0.067      0.067      0.055 
59054.2700      0.116      0.028     -0.148      0.030 
59058.2080      0.222      0.034     -0.037      0.043 
59058.9600     -0.030      0.067     -0.056      0.047 
59061.2700      0.041      0.040     -0.149      0.050 
59065.2070      0.087      0.049      0.029      0.054 
59066.2280     -0.484      0.710     -0.716      0.917 
59068.2700      0.166      0.051     -0.019      0.047 
59071.2400      0.194      0.051     -0.177      0.051 
59071.9160      0.144      0.096     -0.467      0.101 
59073.2080      0.187      0.046     -0.099      0.061 
59074.2490      0.158      0.081     -0.176      0.079 
59075.2700      0.175      0.027     -0.168      0.027 
59080.2080      0.157      0.030     -0.143      0.033 
59081.2280      0.115      0.162     -0.206      0.216 
59082.2690      0.240      0.061     -0.111      0.059 
59086.2080      0.065      0.026     -0.109      0.026 
59089.2700      0.119      0.034     -0.091      0.037 
59093.2080      0.241      0.026     -0.004      0.031 
59096.2690      0.196      0.031     -0.106      0.034 
59100.0830      0.467      0.589     -0.018      0.625 
59101.2080      0.202      0.020     -0.026      0.025 
59102.2280      0.043      0.037      0.101      0.053 
59103.2700      0.110      0.034     -0.003      0.033 
59107.2080      0.154      0.028     -0.012      0.028 
59108.2280      0.067      0.045     -0.114      0.041 
59109.2490      0.249      0.108     -0.470      0.158 
59110.2700      0.010      0.037     -0.127      0.039 
