   DATE        X           sigma  
 2021.9498  -108.6131     0.0111 
 2021.9526  -108.9501     0.0095 
 2021.9553  -109.2000     0.0083 
 2021.9580  -109.3115     0.0077 
 2021.9608  -109.2658     0.0078 
 2021.9635  -109.0658     0.0092 
 2021.9662  -108.7476     0.0115 
 2021.9690  -108.3816     0.0120 
 2021.9717  -107.9935     0.0107 
 2021.9745  -107.6084     0.0092 
 2021.9772  -107.3307     0.0084 
 2021.9799  -107.2613     0.0090 
 2021.9827  -107.4134     0.0102 
 2021.9854  -107.7615     0.0105 
 2021.9881  -108.2872     0.0104 
 2021.9909  -108.9198     0.0102 
 2021.9936  -109.5617     0.0102 
 2021.9964  -110.0995     0.0105 
 2021.9991  -110.4294     0.0122 
 2022.0018  -110.5073     0.0134 
 2022.0046  -110.3808     0.0129 
 2022.0073  -110.1259     0.0113 
 2022.0101  -109.9060     0.0099 
 2022.0128  -109.8521     0.0100 
 2022.0155  -110.0113     0.0111 
 2022.0183  -110.3513     0.0127 
 2022.0210  -110.7928     0.0156 
 2022.0237  -111.2319     0.0170 
 2022.0265  -111.5940     0.0136 
 2022.0292  -111.8477     0.0104 
 2022.0320  -111.9359     0.0087 
 2022.0347  -111.8463     0.0080 
 2022.0374  -111.5942     0.0083 
 2022.0402  -111.1728     0.0098 
 2022.0429  -110.6106     0.0110 
 2022.0456  -109.9935     0.0102 
 2022.0484  -109.3731     0.0084 
 2022.0511  -108.8143     0.0068 
 2022.0539  -108.4331     0.0062 
 2022.0566  -108.2893     0.0068 
 2022.0593  -108.3574     0.0087 
 2022.0621  -108.5297     0.0112 
 2022.0648  -108.7616     0.0133 
 2022.0675  -109.0219     0.0154 
 2022.0703  -109.2136     0.0187 
 2022.0730  -109.2537     0.0175 
 2022.0758  -109.1351     0.0138 
 2022.0785  -108.8260     0.0119 
 2022.0812  -108.3629     0.0106 
 2022.0840  -107.8401     0.0083 
 2022.0867  -107.3883     0.0062 
 2022.0895  -107.1441     0.0052 
 2022.0922  -107.1182     0.0048 
 2022.0949  -107.2325     0.0049 
 2022.0977  -107.4224     0.0060 
 2022.1004  -107.6025     0.0078 
 2022.1031  -107.6739     0.0089 
 2022.1059  -107.5794     0.0088 
 2022.1086  -107.2911     0.0080 
 2022.1114  -106.7966     0.0070 
 2022.1141  -106.1135     0.0064 
 2022.1168  -105.2855     0.0071 
 2022.1196  -104.4205     0.0083 
 2022.1223  -103.6358     0.0074 
 2022.1250  -102.9889     0.0059 
 2022.1278  -102.5126     0.0054 
 2022.1305  -102.2588     0.0055 
 2022.1333  -102.2607     0.0063 
 2022.1360  -102.4919     0.0083 
 2022.1387  -102.8423     0.0102 
 2022.1415  -103.2020     0.0094 
 2022.1442  -103.5137     0.0075 
 2022.1469  -103.6950     0.0065 
 2022.1497  -103.6881     0.0059 
 2022.1524  -103.4784     0.0057 
 2022.1552  -103.1068     0.0065 
 2022.1579  -102.6793     0.0079 
 2022.1606  -102.3211     0.0087 
 2022.1634  -102.1369     0.0087 
 2022.1661  -102.1761     0.0082 
 2022.1689  -102.4315     0.0075 
 2022.1716  -102.8301     0.0073 
 2022.1743  -103.2554     0.0081 
 2022.1771  -103.5814     0.0087 
 2022.1798  -103.7355     0.0075 
 2022.1825  -103.6800     0.0060 
 2022.1853  -103.3971     0.0052 
 2022.1880  -102.9222     0.0047 
 2022.1908  -102.3252     0.0046 
 2022.1935  -101.6765     0.0053 
 2022.1962  -101.0214     0.0064 
 2022.1990  -100.3996     0.0062 
 2022.2017   -99.8785     0.0052 
 2022.2044   -99.5402     0.0051 
 2022.2072   -99.4318     0.0054 
 2022.2099   -99.5463     0.0060 
 2022.2127   -99.8254     0.0073 
 2022.2154  -100.1934     0.0092 
 2022.2181  -100.5440     0.0097 
 2022.2209  -100.7593     0.0082 
 2022.2236  -100.7694     0.0066 
 2022.2263  -100.5623     0.0059 
 2022.2291  -100.1860     0.0060 
 2022.2318   -99.7460     0.0068 
 2022.2346   -99.3594     0.0074 
 2022.2373   -99.0952     0.0065 
 2022.2400   -98.9839     0.0053 
 2022.2428   -99.0485     0.0045 
 2022.2455   -99.2395     0.0040 
 2022.2483   -99.5121     0.0037 
 2022.2510   -99.8212     0.0040 
 2022.2537  -100.0635     0.0046 
 2022.2565  -100.1281     0.0045 
 2022.2592   -99.9706     0.0040 
 2022.2619   -99.6043     0.0040 
 2022.2647   -99.0850     0.0044 
 2022.2674   -98.5045     0.0050 
 2022.2702   -97.9388     0.0059 
 2022.2729   -97.4558     0.0066 
 2022.2756   -97.0164     0.0059 
 2022.2784   -96.6030     0.0052 
 2022.2811   -96.4409     0.0052 
 2022.2838   -96.5581     0.0057 
 2022.2866   -96.9131     0.0070 
 2022.2893   -97.4276     0.0085 
 2022.2921   -97.9965     0.0087 
 2022.2948   -98.5094     0.0076 
 2022.2975   -98.8401     0.0064 
 2022.3003   -98.9022     0.0057 
 2022.3030   -98.6934     0.0057 
 2022.3057   -98.3255     0.0061 
 2022.3085   -97.8951     0.0069 
 2022.3112   -97.5804     0.0077 
 2022.3140   -97.3900     0.0072 
 2022.3167   -97.2121     0.0063 
 2022.3194   -97.2074     0.0060 
 2022.3222   -97.3270     0.0060 
 2022.3249   -97.4883     0.0063 
 2022.3277   -97.6226     0.0074 
 2022.3304   -97.5847     0.0083 
 2022.3331   -97.4023     0.0075 
 2022.3359   -97.1931     0.0060 
 2022.3386   -96.9144     0.0050 
 2022.3413   -96.4993     0.0047 
 2022.3441   -96.0302     0.0049 
 2022.3468   -95.5716     0.0057 
 2022.3496   -95.1911     0.0063 
 2022.3523   -94.9241     0.0056 
 2022.3550   -94.8159     0.0046 
 2022.3578   -94.9881     0.0041 
 2022.3605   -95.4306     0.0038 
 2022.3632   -96.0633     0.0035 
 2022.3660   -96.7649     0.0035 
 2022.3687   -97.4099     0.0037 
 2022.3715   -97.9015     0.0037 
 2022.3742   -98.1799     0.0036 
 2022.3769   -98.2314     0.0036 
 2022.3797   -98.1086     0.0036 
 2022.3824   -97.9196     0.0037 
 2022.3851   -97.7899     0.0042 
 2022.3879   -97.7637     0.0047 
 2022.3906   -97.8311     0.0047 
 2022.3934   -97.9894     0.0045 
 2022.3961   -98.2327     0.0050 
 2022.3988   -98.4800     0.0061 
 2022.4016   -98.6404     0.0075 
 2022.4043   -98.6373     0.0099 
 2022.4070   -98.3732     0.0136 
 2022.4098   -97.7955     0.0171 
 2022.4125   -96.9557     0.0162 
 2022.4153   -95.9150     0.0131 
 2022.4180   -94.7720     0.0119 
 2022.4207   -93.6351     0.0120 
 2022.4235   -92.5606     0.0136 
 2022.4262   -91.6451     0.0161 
 2022.4290   -90.8397     0.0180 
 2022.4317   -90.1592     0.0160 
 2022.4344   -89.6875     0.0122 
 2022.4372   -89.3507     0.0097 
 2022.4399   -89.0878     0.0084 
 2022.4426   -88.8458     0.0083 
 2022.4454   -88.4990     0.0088 
 2022.4481   -87.9341     0.0083 
 2022.4509   -87.0906     0.0075 
 2022.4536   -85.9879     0.0078 
 2022.4563   -84.7385     0.0081 
 2022.4591   -83.5084     0.0077 
 2022.4618   -82.4690     0.0078 
 2022.4645   -81.6427     0.0087 
 2022.4673   -80.9309     0.0094 
 2022.4700   -80.3195     0.0083 
 2022.4728   -79.7551     0.0065 
 2022.4755   -79.1013     0.0054 
 2022.4782   -78.3043     0.0048 
 2022.4810   -77.3619     0.0050 
 2022.4837   -76.2391     0.0053 
 2022.4864   -74.8965     0.0047 
 2022.4892   -73.3793     0.0039 
 2022.4919   -71.7947     0.0036 
 2022.4947   -70.2045     0.0035 
 2022.4974   -68.6678     0.0036 
 2022.5001   -67.2683     0.0039 
 2022.5029   -66.0455     0.0043 
 2022.5056   -65.0013     0.0042 
 2022.5084   -64.1610     0.0039 
 2022.5111   -63.5430     0.0041 
 2022.5138   -63.0552     0.0046 
 2022.5166   -62.5547     0.0053 
 2022.5193   -62.0609     0.0059 
 2022.5220   -61.4087     0.0058 
 2022.5248   -60.4085     0.0053 
 2022.5275   -59.1521     0.0051 
 2022.5303   -57.7854     0.0056 
 2022.5330   -56.4442     0.0068 
 2022.5357   -55.2629     0.0083 
 2022.5385   -54.3088     0.0105 
 2022.5412   -53.5323     0.0120 
 2022.5439   -52.8826     0.0104 
 2022.5467   -52.3054     0.0085 
 2022.5494   -51.6628     0.0078 
 2022.5522   -50.8868     0.0078 
 2022.5549   -49.9632     0.0081 
 2022.5576   -48.9015     0.0093 
 2022.5604   -47.6115     0.0102 
 2022.5631   -46.1634     0.0091 
 2022.5658   -44.7322     0.0076 
 2022.5686   -43.2746     0.0070 
 2022.5713   -41.8119     0.0068 
 2022.5741   -40.4227     0.0068 
 2022.5768   -39.1933     0.0071 
 2022.5795   -38.1778     0.0075 
 2022.5823   -37.3774     0.0074 
 2022.5850   -36.7581     0.0074 
 2022.5878   -36.2636     0.0083 
 2022.5905   -35.8134     0.0101 
 2022.5932   -35.3263     0.0131 
 2022.5960   -34.7268     0.0158 
 2022.5987   -33.9408     0.0154 
 2022.6014   -32.9687     0.0127 
 2022.6042   -31.8907     0.0100 
 2022.6069   -30.8176     0.0085 
 2022.6097   -29.8732     0.0077 
 2022.6124   -29.1442     0.0074 
 2022.6151   -28.6417     0.0083 
 2022.6179   -28.2827     0.0100 
 2022.6206   -27.9483     0.0109 
 2022.6233   -27.5740     0.0098 
 2022.6261   -27.0680     0.0084 
 2022.6288   -26.3308     0.0083 
 2022.6316   -25.3476     0.0091 
 2022.6343   -24.1394     0.0112 
 2022.6370   -22.7755     0.0138 
 2022.6398   -21.3685     0.0122 
 2022.6425   -19.9794     0.0089 
 2022.6452   -18.6340     0.0070 
 2022.6480   -17.3800     0.0056 
 2022.6507   -16.2763     0.0046 
 2022.6535   -15.4056     0.0044 
 2022.6562   -14.7410     0.0044 
 2022.6589   -14.2138     0.0041 
 2022.6617   -13.8184     0.0039 
 2022.6644   -13.5885     0.0042 
 2022.6672   -13.4327     0.0049 
 2022.6699   -13.2321     0.0059 
 2022.6726   -12.8989     0.0073 
 2022.6754   -12.3719     0.0083 
 2022.6781   -11.7027     0.0072 
 2022.6808   -11.0105     0.0058 
 2022.6836   -10.3848     0.0049 
 2022.6863    -9.9522     0.0042 
 2022.6891    -9.7938     0.0038 
 2022.6918    -9.9473     0.0036 
 2022.6945   -10.2963     0.0034 
 2022.6973   -10.6474     0.0031 
 2022.7000   -10.8862     0.0028 
 2022.7027   -10.9810     0.0028 
 2022.7055   -10.8687     0.0030 
 2022.7082   -10.5332     0.0032 
 2022.7110   -10.0150     0.0039 
 2022.7137    -9.3265     0.0047 
 2022.7164    -8.4802     0.0046 
 2022.7192    -7.5644     0.0040 
 2022.7219    -6.7135     0.0037 
 2022.7246    -5.9928     0.0035 
 2022.7274    -5.4487     0.0035 
 2022.7301    -5.1195     0.0038 
 2022.7329    -4.9910     0.0044 
 2022.7356    -5.0055     0.0049 
 2022.7383    -5.1191     0.0055 
 2022.7411    -5.2929     0.0070 
 2022.7438    -5.3993     0.0094 
 2022.7466    -5.3333     0.0122 
 2022.7493    -5.0003     0.0158 
 2022.7520    -4.5789     0.0206 
 2022.7548    -4.1088     0.0260 
 2022.7575    -3.6291     0.0258 
 2022.7602    -3.2454     0.0211 
 2022.7630    -3.0859     0.0180 
 2022.7657    -3.1898     0.0166 
 2022.7685    -3.5353     0.0174 
 2022.7712    -4.0573     0.0200 
 2022.7739    -4.6579     0.0228 
 2022.7767    -5.1888     0.0203 
 2022.7794    -5.5034     0.0154 
 2022.7821    -5.5763     0.0123 
 2022.7849    -5.4440     0.0105 
 2022.7876    -5.1858     0.0099 
 2022.7904    -4.9033     0.0096 
 2022.7931    -4.6818     0.0088 
 2022.7958    -4.5721     0.0078 
 2022.7986    -4.6016     0.0075 
 2022.8013    -4.7862     0.0077 
 2022.8040    -5.1477     0.0080 
 2022.8068    -5.7141     0.0088 
 2022.8095    -6.4912     0.0095 
 2022.8123    -7.4290     0.0093 
 2022.8150    -8.4019     0.0088 
 2022.8177    -9.2552     0.0092 
 2022.8205    -9.8850     0.0102 
 2022.8232   -10.2641     0.0117 
 2022.8260   -10.3672     0.0127 
 2022.8287   -10.2993     0.0123 
 2022.8314   -10.1990     0.0111 
 2022.8342   -10.1864     0.0101 
 2022.8369   -10.4323     0.0098 
 2022.8396   -10.9960     0.0099 
 2022.8424   -11.8312     0.0103 
 2022.8451   -12.8366     0.0112 
 2022.8479   -13.8232     0.0117 
 2022.8506   -14.6971     0.0111 
 2022.8533   -15.4390     0.0102 
 2022.8561   -15.9681     0.0101 
 2022.8588   -16.2396     0.0105 
 2022.8615   -16.2474     0.0112 
 2022.8643   -16.0721     0.0119 
 2022.8670   -15.8089     0.0123 
 2022.8698   -15.5390     0.0114 
 2022.8725   -15.3565     0.0099 
 2022.8752   -15.3247     0.0093 
 2022.8780   -15.4855     0.0092 
 2022.8807   -15.8513     0.0096 
 2022.8834   -16.4084     0.0108 
 2022.8862   -17.1161     0.0123 
 2022.8889   -17.8983     0.0113 
 2022.8917   -18.6610     0.0093 
 2022.8944   -19.2899     0.0083 
 2022.8971   -19.6873     0.0078 
 2022.8999   -19.8207     0.0076 
 2022.9026   -19.7331     0.0080 
 2022.9053   -19.5182     0.0087 
 2022.9081   -19.3049     0.0093 
 2022.9108   -19.2183     0.0095 
 2022.9136   -19.3183     0.0097 
 2022.9163   -19.6188     0.0108 
 2022.9190   -20.0282     0.0130 
 2022.9218   -20.4411     0.0165 
 2022.9245   -20.8038     0.0189 
 2022.9273   -21.0244     0.0164 
 2022.9300   -21.0542     0.0132 
 2022.9327   -20.8721     0.0112 
 2022.9355   -20.4924     0.0096 
 2022.9382   -19.9601     0.0085 
 2022.9409   -19.3329     0.0085 
 2022.9437   -18.6891     0.0089 
 2022.9464   -18.1068     0.0087 
 2022.9492   -17.6316     0.0081 
 2022.9519   -17.2943     0.0075 
 2022.9546   -17.0979     0.0071 
 2022.9574   -17.0512     0.0073 
 2022.9601   -17.1579     0.0079 
 2022.9628   -17.3822     0.0081 
 2022.9656   -17.6727     0.0082 
 2022.9683   -17.9522     0.0086 
 2022.9711   -18.1223     0.0099 
 2022.9738   -18.1128     0.0122 
 2022.9765   -17.9066     0.0162 
 2022.9793   -17.5776     0.0197 
 2022.9820   -17.2973     0.0180 
 2022.9847   -17.2338     0.0149 
 2022.9875   -17.4543     0.0126 
 2022.9902   -17.9078     0.0111 
 2022.9930   -18.4525     0.0105 
 2022.9957   -19.0020     0.0107 
 2022.9984   -19.5134     0.0122 
 2023.0012   -19.8475     0.0136 
 2023.0039   -19.9319     0.0133 
 2023.0067   -19.8120     0.0128 
 2023.0094   -19.4966     0.0131 
 2023.0121   -19.0229     0.0148 
 2023.0149   -18.4769     0.0175 
 2023.0176   -17.9339     0.0204 
 2023.0203   -17.4629     0.0219 
 2023.0231   -17.1323     0.0199 
 2023.0258   -16.9604     0.0165 
 2023.0286   -16.9497     0.0142 
 2023.0313   -17.0444     0.0124 
 2023.0340   -17.1983     0.0112 
 2023.0368   -17.3875     0.0112 
 2023.0395   -17.5767     0.0118 
 2023.0422   -17.7203     0.0120 
 2023.0450   -17.7548     0.0122 
 2023.0477   -17.6052     0.0136 
 2023.0505   -17.2655     0.0162 
 2023.0532   -16.7782     0.0189 
 2023.0559   -16.2345     0.0208 
 2023.0587   -15.6846     0.0206 
 2023.0614   -15.2875     0.0173 
 2023.0641   -15.2158     0.0141 
 2023.0669   -15.3738     0.0123 
 2023.0696   -15.6563     0.0111 
 2023.0724   -15.9088     0.0105 
 2023.0751   -16.0008     0.0112 
 2023.0778   -15.9127     0.0127 
 2023.0806   -15.6504     0.0138 
 2023.0833   -15.2254     0.0140 
 2023.0861   -14.6165     0.0130 
 2023.0888   -13.8706     0.0113 
 2023.0915   -13.1037     0.0099 
 2023.0943   -12.4243     0.0096 
 2023.0970   -11.8846     0.0096 
 2023.0997   -11.5012     0.0093 
 2023.1025   -11.2776     0.0089 
 2023.1052   -11.1991     0.0087 
 2023.1080   -11.2620     0.0087 
 2023.1107   -11.4750     0.0089 
 2023.1134   -11.8054     0.0096 
 2023.1162   -12.1489     0.0106 
 2023.1189   -12.3922     0.0113 
 2023.1216   -12.4631     0.0120 
 2023.1244   -12.3523     0.0138 
 2023.1271   -12.0680     0.0163 
 2023.1299   -11.6897     0.0184 
 2023.1326   -11.3975     0.0207 
 2023.1353   -11.3473     0.0228 
 2023.1381   -11.6101     0.0220 
 2023.1408   -12.1708     0.0199 
 2023.1435   -12.9266     0.0191 
 2023.1463   -13.7318     0.0190 
 2023.1490   -14.4946     0.0194 
 2023.1518   -15.1458     0.0212 
 2023.1545   -15.5490     0.0228 
 2023.1572   -15.6331     0.0224 
 2023.1600   -15.5037     0.0208 
 2023.1627   -15.2954     0.0193 
 2023.1655   -15.0624     0.0176 
 2023.1682   -14.8245     0.0161 
 2023.1709   -14.6819     0.0156 
 2023.1737   -14.6823     0.0154 
 2023.1764   -14.9129     0.0152 
 2023.1791   -15.3659     0.0151 
 2023.1819   -16.0051     0.0148 
 2023.1846   -16.7760     0.0144 
 2023.1874   -17.6027     0.0144 
 2023.1901   -18.4047     0.0157 
 2023.1928   -19.0910     0.0182 
 2023.1956   -19.6023     0.0225 
 2023.1983   -19.9116     0.0292 
 2023.2010   -20.0604     0.0393 
 2023.2038   -20.0712     0.0484 
 2023.2065   -20.0376     0.0417 
 2023.2093   -20.1299     0.0312 
 2023.2120   -20.4875     0.0251 
 2023.2147   -21.1416     0.0205 
 2023.2175   -22.0007     0.0167 
 2023.2202   -22.9616     0.0139 
 2023.2229   -23.8876     0.0121 
 2023.2257   -24.6908     0.0117 
 2023.2284   -25.2241     0.0125 
 2023.2312   -25.4315     0.0137 
 2023.2339   -25.3926     0.0138 
 2023.2366   -25.1809     0.0133 
 2023.2394   -24.8761     0.0128 
 2023.2421   -24.5819     0.0126 
 2023.2449   -24.3867     0.0125 
 2023.2476   -24.3447     0.0133 
 2023.2503   -24.4585     0.0147 
 2023.2531   -24.7405     0.0167 
 2023.2558   -25.2154     0.0185 
 2023.2585   -25.8359     0.0183 
 2023.2613   -26.5377     0.0175 
 2023.2640   -27.2490     0.0184 
 2023.2668   -27.9197     0.0217 
 2023.2695   -28.4814     0.0270 
 2023.2722   -28.8476     0.0336 
 2023.2750   -29.0184     0.0390 
 2023.2777   -29.0346     0.0396 
 2023.2804   -28.9857     0.0333 
 2023.2832   -29.0056     0.0263 
 2023.2859   -29.2618     0.0198 
 2023.2887   -29.8215     0.0158 
 2023.2914   -30.6441     0.0133 
 2023.2941   -31.6096     0.0121 
 2023.2969   -32.5371     0.0117 
 2023.2996   -33.3578     0.0108 
 2023.3023   -33.9749     0.0099 
 2023.3051   -34.2997     0.0094 
 2023.3078   -34.3744     0.0091 
 2023.3106   -34.2760     0.0088 
 2023.3133   -34.0746     0.0087 
 2023.3160   -33.8446     0.0084 
 2023.3188   -33.6272     0.0084 
 2023.3215   -33.5007     0.0085 
 2023.3242   -33.5561     0.0088 
 2023.3270   -33.8124     0.0088 
 2023.3297   -34.2084     0.0098 
 2023.3325   -34.7850     0.0107 
 2023.3352   -35.4724     0.0115 
 2023.3379   -36.1704     0.0122 
 2023.3407   -36.8208     0.0132 
 2023.3434   -37.3656     0.0143 
 2023.3462   -37.7721     0.0153 
 2023.3489   -37.9959     0.0164 
 2023.3516   -38.1001     0.0181 
 2023.3544   -38.1955     0.0119 
 2023.3571   -38.3861     0.0124 
 2023.3598   -38.8214     0.0123 
 2023.3626   -39.5385     0.0123 
 2023.3653   -40.5378     0.0125 
 2023.3681   -41.7757     0.0132 
 2023.3708   -43.0984     0.0143 
 2023.3735   -44.2928     0.0144 
 2023.3763   -45.2544     0.0143 
 2023.3790   -45.9063     0.0144 
 2023.3817   -46.2641     0.0147 
 2023.3845   -46.3853     0.0128 
 2023.3872   -46.2514     0.0144 
 2023.3900   -45.9896     0.0160 
 2023.3927   -45.6668     0.0175 
 2023.3954   -45.3568     0.0175 
 2023.3982   -45.1088     0.0229 
 2023.4009   -44.9627     0.0219 
 2023.4036   -45.0081     0.0220 
 2023.4064   -45.2249     0.0225 
 2023.4091   -45.5065     0.0235 
 2023.4119   -45.7887     0.0235 
 2023.4146   -46.0547     0.0209 
 2023.4173   -46.2257     0.0180 
 2023.4201   -46.2142     0.0161 
 2023.4228   -45.9633     0.0158 
 2023.4256   -45.4993     0.0181 
 2023.4283   -44.9675     0.0232 
 2023.4310   -44.4769     0.0336 
 2023.4338   -44.1244     0.0513 
 2023.4365   -43.9844     0.0682 
 2023.4392   -44.0725     0.0595 
 2023.4420   -44.3300     0.0429 
 2023.4447   -44.6157     0.0335 
 2023.4475   -44.8327     0.0287 
 2023.4502   -44.8926     0.0269 
 2023.4529   -44.7062     0.0251 
 2023.4557   -44.2808     0.0212 
 2023.4584   -43.6680     0.0174 
 2023.4611   -42.9057     0.0156 
 2023.4639   -42.0518     0.0157 
 2023.4666   -41.1848     0.0176 
 2023.4694   -40.3854     0.0214 
 2023.4721   -39.6589     0.0273 
 2023.4748   -39.0256     0.0338 
 2023.4776   -38.4982     0.0404 
 2023.4803   -38.0713     0.0465 
 2023.4830   -37.7554     0.0534 
 2023.4858   -37.5206     0.0557 
 2023.4885   -37.3143     0.0681 
 2023.4913   -37.0420     0.0451 
 2023.4940   -36.6739     0.0523 
 2023.4967   -36.1336     0.0558 
 2023.4995   -35.3981     0.0605 
 2023.5022   -34.4896     0.0394 
 2023.5050   -33.5318     0.0942 
 2023.5077   -32.6419     0.0753 
 2023.5104   -31.9144     0.0551 
 2023.5132   -31.4343     0.0436 
 2023.5159   -31.1542     0.0252 
 2023.5186   -30.9623     0.0278 
 2023.5214   -30.6936     0.0244 
 2023.5241   -30.2988     0.0200 
 2023.5269   -29.7092     0.0182 
 2023.5296   -28.8524     0.0170 
 2023.5323   -27.7983     0.0162 
 2023.5351   -26.5972     0.0159 
 2023.5378   -25.3009     0.0156 
 2023.5405   -24.0270     0.0148 
 2023.5433   -22.8538     0.0143 
 2023.5460   -21.8364     0.0128 
 2023.5488   -21.0160     0.0123 
 2023.5515   -20.4242     0.0122 
 2023.5542   -20.0295     0.0129 
 2023.5570   -19.7499     0.0137 
