   DATE        X           sigma  
 2014.2289    32.2590     0.0740 
 2014.2317    33.6010     0.0740 
 2014.2344    35.0400     0.0740 
 2014.2371    36.7200     0.0740 
 2014.2399    38.4890     0.0740 
 2014.2426    40.3980     0.0740 
 2014.2453    42.1870     0.0740 
 2014.2481    43.5820     0.0740 
 2014.2508    44.6770     0.0740 
 2014.2536    45.4520     0.0730 
 2014.2563    45.9410     0.0720 
 2014.2590    46.3290     0.0720 
 2014.2618    46.8280     0.0710 
 2014.2645    47.7490     0.0710 
 2014.2672    49.1330     0.0700 
 2014.2700    50.6890     0.0700 
 2014.2727    52.1140     0.0700 
 2014.2755    53.2620     0.0690 
 2014.2782    54.1940     0.0680 
 2014.2809    54.9580     0.0690 
 2014.2837    55.7990     0.0690 
 2014.2864    56.6550     0.0700 
 2014.2891    57.3500     0.0700 
 2014.2919    58.3250     0.0710 
 2014.2946    59.5040     0.0720 
 2014.2974    60.2950     0.0720 
 2014.3001    61.0380     0.0710 
 2014.3028    62.2520     0.0710 
 2014.3056    63.7790     0.0710 
 2014.3083    65.3200     0.0710 
 2014.3111    66.9060     0.0710 
 2014.3138    68.5980     0.0710 
 2014.3165    70.2900     0.0700 
 2014.3193    71.7710     0.0700 
 2014.3220    72.9920     0.0690 
 2014.3247    74.3680     0.0690 
 2014.3275    76.1250     0.0700 
 2014.3302    77.9880     0.0700 
 2014.3330    79.7810     0.0690 
 2014.3357    81.7520     0.0690 
 2014.3384    83.7660     0.0690 
 2014.3412    85.2310     0.0690 
 2014.3439    86.2380     0.0690 
 2014.3466    87.4380     0.0690 
 2014.3494    88.9730     0.0690 
 2014.3521    90.3860     0.0690 
 2014.3549    91.5500     0.0690 
 2014.3576    93.1530     0.0700 
 2014.3603    95.4100     0.0700 
 2014.3631    97.7650     0.0700 
 2014.3658    99.7760     0.0700 
 2014.3685   101.3820     0.0700 
 2014.3713   102.7640     0.0700 
 2014.3740   103.9600     0.0690 
 2014.3768   104.9000     0.0690 
 2014.3795   105.8750     0.0700 
 2014.3822   107.2520     0.0700 
 2014.3850   109.0240     0.0700 
 2014.3877   110.8040     0.0700 
 2014.3905   112.2310     0.0700 
 2014.3932   113.6300     0.0700 
 2014.3959   115.1650     0.0700 
 2014.3987   116.6380     0.0700 
 2014.4014   118.1250     0.0700 
 2014.4041   120.1490     0.0700 
 2014.4069   122.7470     0.0700 
 2014.4096   125.4130     0.0710 
 2014.4124   127.7160     0.0700 
 2014.4151   129.4190     0.0690 
 2014.4178   130.6520     0.0690 
 2014.4206   131.7120     0.0690 
 2014.4233   132.9950     0.0690 
 2014.4260   134.5170     0.0690 
 2014.4288   136.3790     0.0690 
 2014.4315   138.4300     0.0700 
 2014.4343   140.3160     0.0700 
 2014.4370   142.1550     0.0700 
 2014.4397   143.9430     0.0690 
 2014.4425   145.7370     0.0690 
 2014.4452   147.4860     0.0690 
 2014.4479   149.1090     0.0690 
 2014.4507   150.7600     0.0690 
 2014.4534   152.5010     0.0700 
 2014.4562   154.2380     0.0690 
 2014.4589   155.8970     0.0690 
 2014.4616   157.2810     0.0690 
 2014.4644   158.5300     0.0700 
 2014.4671   159.8500     0.0700 
 2014.4699   160.9240     0.0690 
 2014.4726   161.9060     0.0690 
 2014.4753   163.2310     0.0680 
 2014.4781   164.7250     0.0680 
 2014.4808   165.9910     0.0690 
 2014.4835   166.8320     0.0690 
 2014.4863   167.4520     0.0690 
 2014.4890   168.1310     0.0690 
 2014.4918   168.8820     0.0690 
 2014.4945   169.6460     0.0680 
 2014.4972   170.6080     0.0690 
 2014.5000   171.8750     0.0690 
 2014.5027   173.2460     0.0690 
 2014.5054   174.5420     0.0700 
 2014.5082   175.5560     0.0690 
 2014.5109   176.3480     0.0690 
 2014.5137   176.9870     0.0690 
 2014.5164   177.6160     0.0700 
 2014.5191   178.3420     0.0700 
 2014.5219   179.0880     0.0700 
 2014.5246   180.0490     0.0700 
 2014.5273   181.1020     0.0700 
 2014.5301   181.9920     0.0700 
 2014.5328   182.6980     0.0700 
 2014.5356   183.1680     0.0700 
 2014.5383   183.6190     0.0700 
 2014.5410   184.0210     0.0710 
 2014.5438   184.4630     0.0710 
 2014.5465   185.3450     0.0710 
 2014.5493   186.5040     0.0710 
 2014.5520   187.7450     0.0710 
 2014.5547   188.7530     0.0710 
 2014.5575   189.3240     0.0710 
 2014.5602   189.6620     0.0710 
 2014.5629   190.0040     0.0710 
 2014.5657   190.3840     0.0710 
 2014.5684   190.9920     0.0710 
 2014.5712   191.9850     0.0710 
 2014.5739   193.1400     0.0700 
 2014.5766   194.0940     0.0690 
 2014.5794   194.7460     0.0690 
 2014.5821   195.4530     0.0700 
 2014.5848   196.0670     0.0700 
 2014.5876   196.6880     0.0710 
 2014.5903   197.5860     0.0710 
 2014.5931   198.6140     0.0700 
 2014.5958   199.8550     0.0700 
 2014.5985   201.1280     0.0700 
 2014.6013   202.1460     0.0710 
 2014.6040   203.1300     0.0710 
 2014.6067   204.2730     0.0710 
 2014.6095   205.4650     0.0720 
 2014.6122   206.5520     0.0720 
 2014.6150   207.3650     0.0710 
 2014.6177   208.0100     0.0710 
 2014.6204   208.8280     0.0700 
 2014.6232   209.6540     0.0700 
 2014.6259   210.1940     0.0700 
 2014.6286   210.3270     0.0700 
 2014.6314   210.0530     0.0710 
 2014.6341   209.7230     0.0700 
 2014.6369   209.6060     0.0700 
 2014.6396   209.6510     0.0700 
 2014.6423   209.5880     0.0700 
 2014.6451   209.5370     0.0700 
 2014.6478   209.4690     0.0700 
 2014.6506   209.2660     0.0700 
 2014.6533   209.0940     0.0700 
 2014.6560   208.9680     0.0710 
 2014.6588   209.0770     0.0710 
 2014.6615   209.4090     0.0710 
 2014.6642   209.5680     0.0710 
 2014.6670   209.6210     0.0710 
 2014.6697   209.5900     0.0710 
 2014.6725   209.2740     0.0710 
 2014.6752   209.0210     0.0710 
 2014.6779   209.0740     0.0710 
 2014.6807   209.1810     0.0720 
 2014.6834   209.0330     0.0730 
 2014.6861   208.5630     0.0730 
 2014.6889   207.9520     0.0720 
 2014.6916   207.0100     0.0720 
 2014.6944   205.7950     0.0720 
 2014.6971   204.7250     0.0720 
 2014.6998   203.8040     0.0720 
 2014.7026   203.2920     0.0730 
 2014.7053   203.0410     0.0730 
 2014.7080   202.6470     0.0730 
 2014.7108   201.9450     0.0720 
 2014.7135   201.1480     0.0710 
 2014.7163   200.4420     0.0710 
 2014.7190   199.6630     0.0720 
 2014.7217   198.8380     0.0720 
 2014.7245   198.2270     0.0730 
 2014.7272   197.6080     0.0730 
 2014.7300   196.7650     0.0730 
 2014.7327   196.1780     0.0720 
 2014.7354   195.4340     0.0720 
 2014.7382   194.2840     0.0720 
 2014.7409   193.1500     0.0730 
 2014.7436   192.1030     0.0730 
 2014.7464   190.8430     0.0720 
 2014.7491   189.3480     0.0730 
 2014.7519   187.9390     0.0730 
 2014.7546   186.3650     0.0720 
 2014.7573   184.6400     0.0720 
 2014.7601   182.8800     0.0710 
 2014.7628   180.7660     0.0710 
 2014.7655   178.5120     0.0710 
 2014.7683   176.4450     0.0700 
 2014.7710   174.4490     0.0700 
 2014.7738   172.1030     0.0690 
 2014.7765   169.5160     0.0690 
 2014.7792   167.0770     0.0690 
 2014.7820   164.9110     0.0690 
 2014.7847   163.1990     0.0700 
 2014.7874   161.7980     0.0700 
 2014.7902   160.3420     0.0700 
 2014.7929   158.9140     0.0700 
 2014.7957   157.5870     0.0710 
 2014.7984   156.2230     0.0710 
 2014.8011   154.8830     0.0710 
 2014.8039   153.6130     0.0700 
 2014.8066   152.5200     0.0700 
 2014.8094   151.2000     0.0710 
 2014.8121   149.4020     0.0710 
 2014.8148   147.2470     0.0710 
 2014.8176   144.8210     0.0700 
 2014.8203   142.5920     0.0700 
 2014.8230   140.6860     0.0700 
 2014.8258   138.8810     0.0700 
 2014.8285   137.0260     0.0700 
 2014.8313   134.8950     0.0700 
 2014.8340   132.5440     0.0710 
 2014.8367   130.2020     0.0710 
 2014.8395   128.1450     0.0720 
 2014.8422   126.5440     0.0720 
 2014.8449   125.1590     0.0720 
 2014.8477   123.7490     0.0720 
 2014.8504   122.2270     0.0710 
 2014.8532   120.6160     0.0710 
 2014.8559   118.5980     0.0710 
 2014.8586   116.0840     0.0710 
 2014.8614   113.4990     0.0710 
 2014.8641   111.3540     0.0720 
 2014.8668   110.0000     0.0720 
 2014.8696   108.9260     0.0720 
 2014.8723   107.3120     0.0710 
 2014.8751   105.1770     0.0710 
 2014.8778   103.1340     0.0710 
 2014.8805   101.1280     0.0710 
 2014.8833    98.8310     0.0710 
 2014.8860    96.6340     0.0720 
 2014.8888    94.7900     0.0720 
 2014.8915    92.9940     0.0720 
 2014.8942    91.0940     0.0720 
 2014.8970    89.5660     0.0710 
 2014.8997    88.5230     0.0710 
 2014.9024    87.5740     0.0720 
 2014.9052    86.9510     0.0720 
 2014.9079    86.3360     0.0720 
 2014.9107    85.0320     0.0710 
 2014.9134    83.1010     0.0700 
 2014.9161    80.9940     0.0690 
 2014.9189    78.9530     0.0700 
 2014.9216    76.8660     0.0710 
 2014.9243    74.7590     0.0710 
 2014.9271    73.1110     0.0700 
 2014.9298    71.9760     0.0700 
 2014.9326    70.7880     0.0700 
 2014.9353    69.4260     0.0700 
 2014.9380    67.5440     0.0700 
 2014.9408    65.1570     0.0700 
 2014.9435    62.7990     0.0700 
 2014.9462    60.5460     0.0710 
 2014.9490    58.2340     0.0710 
 2014.9517    55.6740     0.0710 
 2014.9545    52.9630     0.0710 
 2014.9572    50.1940     0.0710 
 2014.9599    47.3460     0.0700 
 2014.9627    44.9170     0.0710 
 2014.9654    43.3550     0.0710 
 2014.9682    42.1180     0.0720 
 2014.9709    40.8000     0.0720 
 2014.9736    39.5950     0.0710 
 2014.9764    38.6280     0.0710 
 2014.9791    37.8540     0.0720 
 2014.9818    37.1210     0.0720 
 2014.9846    36.1860     0.0720 
 2014.9873    35.2580     0.0710 
 2014.9901    34.6720     0.0700 
 2014.9928    34.2270     0.0700 
 2014.9955    33.4880     0.0710 
 2014.9983    32.2080     0.0710 
 2015.0010    30.7670     0.0700 
 2015.0037    29.6290     0.0690 
 2015.0065    28.9510     0.0690 
 2015.0092    28.6850     0.0690 
 2015.0120    28.4150     0.0700 
 2015.0147    27.9170     0.0700 
 2015.0174    27.0730     0.0710 
 2015.0202    25.8460     0.0720 
 2015.0229    24.5980     0.0720 
 2015.0256    23.5370     0.0710 
 2015.0284    22.5410     0.0710 
 2015.0311    21.5170     0.0710 
 2015.0339    20.3580     0.0700 
 2015.0366    18.9130     0.0700 
 2015.0393    17.1080     0.0690 
 2015.0421    15.0570     0.0690 
 2015.0448    12.9200     0.0690 
 2015.0475    10.8490     0.0690 
 2015.0503     9.2600     0.0690 
 2015.0530     8.1410     0.0690 
 2015.0558     7.3890     0.0690 
 2015.0585     6.8720     0.0690 
 2015.0612     6.1340     0.0700 
 2015.0640     5.1240     0.0710 
 2015.0667     3.9960     0.0710 
 2015.0695     2.9020     0.0690 
 2015.0722     2.3640     0.0690 
 2015.0749     2.2240     0.0690 
 2015.0777     2.2650     0.0690 
 2015.0804     2.8330     0.0700 
 2015.0831     3.7170     0.0700 
 2015.0859     4.4830     0.0700 
 2015.0886     4.5790     0.0700 
 2015.0914     4.2280     0.0690 
 2015.0941     3.8080     0.0690 
 2015.0968     3.1960     0.0700 
 2015.0996     2.6150     0.0700 
 2015.1023     2.1100     0.0700 
 2015.1050     1.8820     0.0690 
 2015.1078     1.9970     0.0690 
 2015.1105     2.1420     0.0680 
 2015.1133     2.1890     0.0680 
 2015.1160     2.2370     0.0680 
 2015.1187     2.4310     0.0680 
 2015.1215     2.6570     0.0680 
 2015.1242     2.7690     0.0680 
 2015.1269     2.8620     0.0690 
 2015.1297     2.8500     0.0700 
 2015.1324     2.7590     0.0700 
 2015.1352     2.7420     0.0700 
 2015.1379     2.5950     0.0700 
 2015.1406     2.3610     0.0700 
 2015.1434     2.4600     0.0710 
 2015.1461     3.0120     0.0710 
 2015.1489     3.3240     0.0710 
 2015.1516     3.1700     0.0710 
 2015.1543     3.1580     0.0710 
 2015.1571     3.2810     0.0710 
 2015.1598     3.2010     0.0710 
 2015.1625     3.1650     0.0710 
 2015.1653     3.4750     0.0710 
 2015.1680     3.8080     0.0710 
 2015.1708     3.9430     0.0710 
 2015.1735     4.2680     0.0710 
 2015.1762     4.7690     0.0710 
 2015.1790     4.9520     0.0710 
 2015.1817     4.6150     0.0710 
 2015.1844     4.0230     0.0710 
 2015.1872     3.6140     0.0710 
 2015.1899     3.3830     0.0710 
 2015.1927     3.1890     0.0700 
 2015.1954     2.9090     0.0700 
 2015.1981     2.7310     0.0700 
 2015.2009     2.7680     0.0700 
 2015.2036     2.7900     0.0700 
 2015.2063     2.7920     0.0700 
 2015.2091     2.8510     0.0700 
 2015.2118     3.4150     0.0700 
 2015.2146     4.6290     0.0710 
 2015.2173     6.1920     0.0710 
 2015.2200     7.5440     0.0710 
 2015.2228     8.4900     0.0700 
 2015.2255     9.3110     0.0700 
 2015.2283    10.0490     0.0690 
 2015.2310    10.5780     0.0690 
 2015.2337    10.8460     0.0690 
 2015.2365    11.0610     0.0690 
 2015.2392    11.4700     0.0680 
 2015.2419    12.0160     0.0690 
 2015.2447    12.6520     0.0690 
 2015.2474    13.8670     0.0690 
 2015.2502    15.7010     0.0690 
 2015.2529    17.4140     0.0690 
 2015.2556    18.5090     0.0700 
 2015.2584    19.1300     0.0710 
 2015.2611    19.6380     0.0710 
 2015.2638    20.2480     0.0690 
 2015.2666    20.8940     0.0690 
 2015.2693    21.3940     0.0680 
 2015.2721    21.4900     0.0680 
 2015.2748    21.2460     0.0680 
 2015.2775    21.0960     0.0680 
 2015.2803    21.2460     0.0680 
 2015.2830    21.5060     0.0680 
 2015.2857    22.0710     0.0680 
 2015.2885    23.1800     0.0690 
 2015.2912    24.2590     0.0690 
 2015.2940    25.2480     0.0690 
 2015.2967    26.2200     0.0690 
 2015.2994    27.1590     0.0690 
 2015.3022    28.0630     0.0690 
 2015.3049    28.9670     0.0690 
 2015.3077    30.1150     0.0690 
 2015.3104    31.1870     0.0690 
 2015.3131    32.1800     0.0690 
 2015.3159    33.6120     0.0680 
 2015.3186    35.3170     0.0680 
 2015.3213    36.8900     0.0690 
 2015.3241    38.1180     0.0690 
 2015.3268    39.0280     0.0690 
 2015.3296    39.7570     0.0690 
 2015.3323    40.1090     0.0690 
 2015.3350    40.3060     0.0700 
 2015.3378    40.8220     0.0690 
 2015.3405    41.5520     0.0700 
 2015.3432    42.3150     0.0700 
 2015.3460    43.5040     0.0700 
 2015.3487    45.1780     0.0700 
 2015.3515    47.1390     0.0700 
 2015.3542    49.0270     0.0690 
 2015.3569    50.6340     0.0690 
 2015.3597    52.2250     0.0690 
 2015.3624    53.8340     0.0690 
 2015.3651    55.5080     0.0690 
 2015.3679    57.2580     0.0700 
 2015.3706    59.1320     0.0700 
 2015.3734    61.4180     0.0690 
 2015.3761    63.7790     0.0690 
 2015.3788    65.8200     0.0690 
 2015.3816    67.9310     0.0680 
 2015.3843    70.0020     0.0680 
 2015.3871    71.8770     0.0680 
 2015.3898    73.9230     0.0680 
 2015.3925    75.7730     0.0680 
 2015.3953    77.4910     0.0680 
 2015.3980    79.2550     0.0670 
 2015.4007    81.0630     0.0680 
 2015.4035    83.0940     0.0680 
 2015.4062    85.2060     0.0690 
 2015.4090    87.2580     0.0690 
 2015.4117    89.1770     0.0690 
 2015.4144    90.9980     0.0690 
 2015.4172    92.4040     0.0690 
 2015.4199    93.2790     0.0690 
 2015.4226    93.9450     0.0690 
 2015.4254    94.9250     0.0690 
 2015.4281    96.0460     0.0690 
 2015.4309    96.6990     0.0690 
 2015.4336    97.2350     0.0690 
 2015.4363    98.1010     0.0690 
 2015.4391    99.1620     0.0680 
 2015.4418   100.5450     0.0690 
 2015.4445   102.4110     0.0690 
 2015.4473   104.7070     0.0690 
 2015.4500   107.2980     0.0690 
 2015.4528   109.9690     0.0690 
 2015.4555   112.5880     0.0690 
 2015.4582   115.0120     0.0690 
 2015.4610   117.0960     0.0690 
 2015.4637   119.1590     0.0690 
 2015.4664   121.2690     0.0680 
 2015.4692   123.1830     0.0680 
 2015.4719   125.1080     0.0680 
 2015.4747   127.1320     0.0690 
 2015.4774   129.2200     0.0700 
 2015.4801   131.5360     0.0690 
 2015.4829   133.9930     0.0680 
 2015.4856   136.1640     0.0680 
 2015.4884   137.9370     0.0680 
 2015.4911   139.4800     0.0680 
 2015.4938   140.8510     0.0680 
 2015.4966   142.1810     0.0680 
 2015.4993   143.6030     0.0680 
 2015.5020   145.0510     0.0680 
 2015.5048   146.6300     0.0680 
 2015.5075   148.6540     0.0680 
 2015.5103   150.8730     0.0680 
 2015.5130   152.8890     0.0680 
 2015.5157   154.8760     0.0690 
 2015.5185   156.7960     0.0680 
 2015.5212   158.6040     0.0680 
 2015.5239   160.6140     0.0680 
 2015.5267   163.0410     0.0680 
 2015.5294   165.7090     0.0680 
 2015.5322   168.2480     0.0670 
 2015.5349   170.4460     0.0670 
 2015.5376   172.2270     0.0670 
 2015.5404   173.8930     0.0670 
 2015.5431   175.7400     0.0680 
 2015.5458   177.4190     0.0680 
 2015.5486   178.8660     0.0680 
 2015.5513   180.0940     0.0680 
 2015.5541   181.1040     0.0690 
 2015.5568   182.0650     0.0690 
 2015.5595   183.1230     0.0680 
 2015.5623   184.5000     0.0680 
 2015.5650   185.8960     0.0680 
 2015.5678   187.3810     0.0690 
 2015.5705   189.2360     0.0690 
 2015.5732   191.1470     0.0690 
 2015.5760   192.9390     0.0690 
 2015.5787   194.6270     0.0690 
 2015.5814   196.3350     0.0690 
 2015.5842   198.1760     0.0690 
 2015.5869   200.1640     0.0700 
 2015.5897   202.2800     0.0700 
 2015.5924   204.6120     0.0700 
 2015.5951   206.8840     0.0690 
 2015.5979   208.7160     0.0690 
 2015.6006   209.9710     0.0690 
 2015.6033   210.6830     0.0690 
 2015.6061   211.3150     0.0690 
 2015.6088   212.0710     0.0690 
 2015.6116   212.8110     0.0690 
 2015.6143   213.8320     0.0690 
 2015.6170   215.3420     0.0690 
 2015.6198   217.0070     0.0690 
 2015.6225   218.4010     0.0690 
 2015.6252   219.4180     0.0700 
 2015.6280   219.8100     0.0690 
 2015.6307   219.5590     0.0690 
 2015.6335   219.5430     0.0700 
 2015.6362   220.1590     0.0700 
 2015.6389   221.2200     0.0700 
 2015.6417   222.2470     0.0710 
 2015.6444   223.1170     0.0710 
 2015.6472   224.1510     0.0720 
 2015.6499   225.3010     0.0720 
 2015.6526   225.9680     0.0710 
 2015.6554   226.1300     0.0710 
 2015.6581   226.1030     0.0700 
 2015.6608   226.0210     0.0700 
 2015.6636   226.1090     0.0700 
 2015.6663   226.2150     0.0700 
 2015.6691   226.3220     0.0700 
 2015.6718   226.7170     0.0700 
 2015.6745   227.4250     0.0700 
 2015.6773   227.8840     0.0700 
 2015.6800   228.0090     0.0700 
 2015.6827   228.0780     0.0710 
 2015.6855   227.9030     0.0710 
 2015.6882   227.4340     0.0700 
 2015.6910   226.6820     0.0700 
 2015.6937   225.7260     0.0710 
 2015.6964   225.0120     0.0710 
 2015.6992   224.8480     0.0700 
 2015.7019   224.8280     0.0700 
 2015.7046   224.6460     0.0700 
 2015.7074   224.2610     0.0700 
 2015.7101   223.5480     0.0690 
 2015.7129   222.4860     0.0690 
 2015.7156   221.4670     0.0690 
 2015.7183   220.5390     0.0690 
 2015.7211   219.5570     0.0690 
 2015.7238   218.8230     0.0680 
 2015.7266   218.3940     0.0670 
 2015.7293   218.1930     0.0670 
